path_id, final_price
258,168.689
259,204.791
260,191.898
261,224.734
262,145.646
263,180.692
264,197.178
265,147.559
266,238.423
267,245.152
268,176.823
269,149.53
270,170.252
271,239.52
272,172.898
273,183.314
274,157.284
275,186.682
276,217.87
277,170.476
278,269.173
279,211.131
280,142.411
281,190.943
282,182.487
283,214.622
284,203.659
285,333.677
286,299.533
287,149.905
288,173.272
289,160.799
290,321.403
291,166.53
292,214.622
293,172.356
294,195.331
295,129.505
296,164.266
297,189.33
298,202.241
299,215.513
300,166.001
301,186.371
302,224.292
303,213.517
304,190.15
305,159.629
306,260.669
307,157.103
308,122.624
309,170.177
310,373.312
311,214.391
312,205.591
313,262.04
314,232.602
315,159.905
316,149.782
317,196.594
318,144.482
319,216.697
320,245.504
321,232.63
322,232.612
323,148.61
324,165.195
325,166.212
326,212.946
327,163.028
328,198.492
329,230.064
330,159.825
331,134.274
332,217.13
333,204.427
334,140.563
335,236.63
336,151.694
337,252.812
338,293.101
339,192.86
340,177.26
341,293.786
342,205.005
343,195.314
344,259.57
345,264.645
346,160.225
347,267.229
348,176.592
349,152.297
350,278.109
351,188.621
352,184.682
353,174.962
354,206.105
355,212.255
356,184.621
357,128.607
358,311.437
359,275.71
360,208.973
361,208.809
362,222.602
363,133.921
364,237.094
365,158.049
366,305.234
367,200.272
368,150.14
369,162.125
370,135.548
371,225.845
372,198.047
373,254.53
374,267.594
375,148.395
376,325.765
377,245.683
378,144.549
379,199.298
380,185.893
381,127.428
382,268.354
383,174.855
384,167.611
385,238.858
386,185.974
387,241.788
388,216.231
389,236.199
390,144.938
391,147.719
392,196.293
393,193.497
394,140.459
395,142.837
396,200.618
397,198.142
398,252.233
399,215.68
400,147.059
401,159.059
402,229.609
403,188.825
404,206.689
405,175.751
406,189.229
407,277.593
408,153.881
409,253.683
410,188.023
411,230.436
412,172.269
413,200.428
414,180.017
415,193.99
416,183.864
417,246.62
418,129.952
419,162.936
420,250.574
421,246.694
422,242.026
423,213.222
424,284.627
425,180.723
426,151.071
427,149.289
428,150.414
429,186.342
430,143.762
431,194.073
432,155.408
433,189.002
434,134.123
435,194.085
436,149.885
437,195.334
438,260.048
439,207.913
440,173.953
441,195.084
442,176.334
443,235.304
444,181.008
445,228.34
446,211.888
447,309.008
448,203.215
449,198.677
450,225.961
451,214.925
452,241.232
453,186.593
454,172.894
455,230.294
456,237.385
457,189.008
458,168.604
459,191.723
460,163.938
461,146.816
462,189.115
463,211.321
464,137.414
465,193.646
466,202.119
467,227.243
468,212.218
469,195.56
470,161.711
471,195.124
472,228.35
473,229.187
474,179.668
475,219.909
476,179.779
477,192.879
478,168.004
479,135.004
480,181.531
481,175.517
482,203.212
483,138.937
484,240.323
485,123.292
486,209.544
487,192.171
488,175.688
489,187.832
490,231.761
491,191.557
492,280.408
493,155.593
494,144.939
495,196.449
496,188.502
497,199.576
498,180.573
499,233.216
500,196.473
501,310.18
502,273.956
503,221.166
504,173.519
505,156.549
506,174.875
507,215.183
508,194.101
509,132.539
510,143.24
511,144.226
512,178.925
513,374.229
514,227.646
515,328.815
516,158.473
517,114.493
518,327.438
519,159.052
520,187.832
521,187.836
522,174.422
523,342.878
524,201.599
525,191.181
526,235.192
527,206.735
528,203.211
529,116.121
530,220.031
531,307.265
532,238.067
533,162.83
534,225.247
535,189.57
536,223.057
537,220.699
538,223.403
539,113.35
540,215.142
541,222.68
542,231.51
543,211.475
544,238.317
545,256.401
546,218.844
547,212.15
548,161.329
549,156.735
550,186.386
551,138.116
552,147.31
553,162.87
554,135.032
555,194.209
556,173.075
557,149.173
558,152.364
559,197.412
560,252.944
561,154.512
562,139.142
563,201.414
564,182.243
565,193.924
566,222.354
567,237.889
568,199.369
569,192.054
570,205.881
571,245.358
572,195.757
573,249.385
574,210.059
575,241.642
576,219.65
577,173.792
578,239.4
579,160.357
580,248.788
581,189.762
582,152.359
583,217.38
584,292.165
585,203.885
586,200.111
587,224.019
588,189.494
589,253.83
590,279.248
591,262.807
592,179.592
593,161.988
594,96.3181
595,205.668
596,156.017
597,116.47
598,216.93
599,220.751
600,212.142
601,219.386
602,180.813
603,220.28
604,178.359
605,164.305
606,197.212
607,196.578
608,145.514
609,128.642
610,131.824
611,147.983
612,160.379
613,229.856
614,184.084
615,254.125
616,131.341
617,176.835
618,183.749
619,342.794
620,127.715
621,176.826
622,200.063
623,150.537
624,141.415
625,169.043
626,176.329
627,134.458
628,230.061
629,155.988
630,179.129
631,225.471
632,131.251
633,150.661
634,129.411
635,202.041
636,145.538
637,137.809
638,235.289
639,89.5628
