Date,Adj Close,Close,High,Low,Open,Volume
2024-05-14,91.30941772460938,91.30941772460938,91.60426546540805,88.88864807554503,89.55330988776338,296507000
2024-05-15,94.58175659179688,94.58175659179688,94.81364057954114,91.55230350991141,92.42485956836863,417735000
2024-05-16,94.3108901977539,94.3108901977539,95.77014487035822,94.05501639356171,94.8616117597436,323952000
2024-05-17,92.43183898925781,92.43183898925781,94.69168763651655,91.75918564554273,94.3208822477914,359691000
2024-05-20,94.7316665649414,94.7316665649414,95.15145055956944,93.39235354622227,93.7021930243281,318764000
2024-05-21,95.33737182617188,95.33737182617188,95.35136462767765,93.13249520961237,93.55128031364264,328946000
2024-05-22,94.90158081054688,94.90158081054688,95.97103489974472,93.20145177000462,95.41032394954395,548648000
2024-05-23,103.7460708618164,103.7460708618164,106.26578136298583,101.46822609300973,101.97597026948286,835065000
2024-05-24,106.41470336914062,106.41470336914062,106.42069701496759,102.94747076428304,104.39572928386976,429494000
2024-05-28,113.84291076660156,113.84291076660156,114.88038339336015,109.82696222842502,110.18777817721215,652728000
2024-05-29,114.76644134521484,114.76644134521484,115.43310102209165,110.84444643564275,112.99235261607853,557442000
2024-05-30,110.44364929199219,110.44364929199219,115.75993705260656,109.60707814261482,114.59153447828542,484553000
2024-05-31,109.57709503173828,109.57709503173828,112.6595219559155,106.88546755499186,112.46261619518734,613263000
2024-06-03,114.94135284423828,114.94135284423828,114.94135284423828,111.94587959300615,113.56305829627723,438392000
2024-06-04,116.37763214111328,116.37763214111328,116.54055105021374,113.98685338816156,115.65700669071254,403324000
2024-06-05,122.3775634765625,122.3775634765625,122.3865539456356,117.408098853795,118.31063824188061,528402000
2024-06-06,120.93629455566406,120.93629455566406,125.52295114690725,118.25965887862115,123.98473454180629,664696000
2024-06-07,120.82635498046875,120.82635498046875,121.62994584355768,117.9618191498612,119.70892124903274,412386000
2024-06-10,121.72789001464844,121.72789001464844,123.03721949599527,116.95032895624942,120.3086160214553,313434100
2024-06-11,120.8582763671875,120.8582763671875,122.81743693170633,118.6891989331394,121.71790142895497,222551200
2024-06-12,125.14643859863281,125.14643859863281,126.82572022932071,122.51756641163499,123.00735466296415,299595000
2024-06-13,129.55453491210938,129.55453491210938,129.74445604329242,127.10558642301991,129.3346278393984,260704500
2024-06-14,131.82359313964844,131.82359313964844,132.78317395786428,128.26511837192902,129.90441625095465,309320400
2024-06-17,130.92396545410156,130.92396545410156,133.67278906643185,129.52457044327446,132.9331153831068,288504400
2024-06-18,135.52198791503906,135.52198791503906,136.27166699428068,130.63408092847425,131.08388532556722,294335100
2024-06-20,130.72406005859375,130.72406005859375,140.69978702792184,129.46460449105635,139.74020619139688,517768400
2024-06-21,126.51585388183594,126.51585388183594,130.57412222632124,124.24682832839595,127.06562164590744,649445800
2024-06-24,118.0594711303711,118.0594711303711,124.4067529664504,117.98950138261452,123.18727368315257,476060900
2024-06-25,126.03604125976562,126.03604125976562,126.44586947750777,119.26894156101194,121.14813434618002,414192600
2024-06-26,126.34593200683594,126.34593200683594,128.06518984478126,122.54755446405669,126.07604323280044,362975900
2024-06-27,123.93695068359375,123.93695068359375,126.35592112032522,122.86740877139376,124.04690423190566,252571700
2024-06-28,123.48715209960938,123.48715209960938,127.65536639722576,122.69748913626472,124.52670811618471,315516700
2024-07-01,124.246826171875,124.246826171875,124.78658844306486,118.77916507660012,123.41717942454187,284885500
2024-07-02,122.61752319335938,122.61752319335938,123.35721213177682,120.97822535200487,121.07818104942778,218374000
2024-07-03,128.22511291503906,128.22511291503906,128.22511291503906,121.30807553564613,121.60795022813568,215749000
2024-07-05,125.77616882324219,125.77616882324219,128.7948810674807,125.62623147151251,127.32550112143423,214176700
2024-07-08,128.1451416015625,128.1451416015625,130.7140492483546,126.98564191819271,127.43544631776729,237677300
2024-07-09,131.3238067626953,131.3238067626953,133.76276548705792,128.59496354527897,130.29424856790877,285366600
2024-07-10,134.852294921875,134.852294921875,135.04221608834806,132.36335454676214,133.9726664675838,248978600
2024-07-11,127.34551239013672,127.34551239013672,136.09176237835354,126.99566361078907,135.6919395597456,374782700
2024-07-12,129.1847381591797,129.1847381591797,131.86358478076724,127.16559770787343,128.20514625821357,252680500
2024-07-15,128.3850555419922,128.3850555419922,131.33379047542198,127.1255924372887,130.50414372087192,208326200
2024-07-16,126.3059310913086,126.3059310913086,128.98477699663783,124.52669397454281,128.3850428883488,214769500
2024-07-17,117.93951416015625,117.93951416015625,121.79786321418705,116.670060903269,121.29807714631912,390086200
2024-07-18,121.03819274902344,121.03819274902344,122.34763750285344,116.51013195140489,121.79786974825338,320979500
2024-07-19,117.87955474853516,117.87955474853516,121.54798304467437,117.31979673364096,120.29851774276338,217223800
2024-07-22,123.48715209960938,123.48715209960938,124.0169241522775,119.8087260510085,120.29851430002402,258068900
2024-07-23,122.53755187988281,122.53755187988281,124.63665959294896,122.04776363902835,122.72747303753543,173911000
2024-07-24,114.20111083984375,114.20111083984375,119.89866868030745,113.3914598904436,119.11900367331029,327776900
2024-07-25,112.2319564819336,112.2319564819336,116.580093681362,106.25451947131738,112.99163342891377,460067000
2024-07-26,113.01162719726562,113.01162719726562,116.15028320368103,111.53226465502331,116.14029297278634,293399100
2024-07-29,111.54225158691406,111.54225158691406,116.23024736996389,111.2523823769322,113.64135918454429,248152100
2024-07-30,103.68562316894531,103.68562316894531,111.94208369239041,102.49612986212257,111.47228355856528,486833300
2024-07-31,116.96992492675781,116.96992492675781,118.28935980657482,110.83255278301941,112.85169271533529,473174200
2024-08-01,109.16327667236328,109.16327667236328,120.10859659996095,106.76430191931924,117.47971689042026,523462300
2024-08-02,107.22409057617188,107.22409057617188,108.6734746260821,101.32662157502604,103.7155981672913,482027500
2024-08-05,100.40702819824219,100.40702819824219,103.36576873199637,90.6512086518513,92.02061773639092,552842400
2024-08-06,104.20539855957031,104.20539855957031,107.66391734722711,100.50698458680512,103.79557030996848,409012100
2024-08-07,98.86768341064453,98.86768341064453,108.75345120343057,98.64777632103673,107.76386930019544,411440400
2024-08-08,104.92508697509766,104.92508697509766,105.45485898012505,97.47827008281362,101.95635654950479,391910000
2024-08-09,104.70519256591797,104.70519256591797,106.55439969221393,103.38575750879603,105.59481125304626,290844200
2024-08-12,108.97335815429688,108.97335815429688,111.02248421974713,106.214544366382,106.27451625816647,325559900
2024-08-13,116.0903091430664,116.0903091430664,116.18027460234957,111.53226256952769,112.3918952304853,312646700
2024-08-14,118.02948760986328,118.02948760986328,118.5492618001431,114.02120093884069,118.47929205094907,339246400
2024-08-15,122.80744171142578,122.80744171142578,123.18727640390337,117.41974813678404,118.7091971963176,318086700
2024-08-16,124.52670288085938,124.52670288085938,124.94652136236562,121.12815597457694,121.88783295977665,302589900
2024-08-19,129.9443817138672,129.9443817138672,129.9443817138672,123.36719502454015,124.22682769827617,318333600
2024-08-20,127.19556427001953,127.19556427001953,129.82444407435935,125.83614544847738,128.345066215563,300087400
2024-08-21,128.4450225830078,128.4450225830078,129.29466502006431,126.60581346882094,127.26552712895132,257883600
2024-08-22,123.68706512451172,123.68706512451172,130.6940685649148,123.04733950988674,129.96438511048203,376189100
2024-08-23,129.3146514892578,129.3146514892578,129.54456407840786,125.16643293270377,125.8061585348479,323230300
2024-08-26,126.40589141845703,126.40589141845703,131.2038330961495,124.31678931451107,129.51456899800732,331964700
2024-08-27,128.2451171875,128.2451171875,129.14472607274774,123.8270022374259,124.99650751528328,303134600
2024-08-28,125.55626678466797,125.55626678466797,128.27510443502842,122.58753608006307,128.06518755846798,448101100
2024-08-29,117.53968811035156,117.53968811035156,124.37676573622443,116.66006734390899,121.30807947152184,453023300
2024-08-30,119.31893920898438,119.31893920898438,121.69791835838595,117.1698574006327,119.47886679934984,333751600
2024-09-03,107.95379638671875,107.95379638671875,116.16028314135124,107.24410104783063,115.96037175405029,477155100
2024-09-04,106.16455078125,106.16455078125,113.22152729745075,104.07544877334824,105.36489768479619,372470300
2024-09-05,107.16413116455078,107.16413116455078,109.6030896936583,104.715182404582,104.94507973247826,306850700
2024-09-06,102.7860107421875,102.7860107421875,108.10373451971928,100.90681013303441,107.99378096807179,413638100
2024-09-09,106.42444610595703,106.42444610595703,106.50441370678206,103.64563679939363,104.83512245061276,273912000
2024-09-10,108.05374145507812,108.05374145507812,109.35318822314704,104.90508784485718,107.76386463370491,268283700
2024-09-11,116.85997772216797,116.85997772216797,117.13985668962943,107.37403301447969,109.34319126914343,441422400
2024-09-12,119.0992202758789,119.0992202758789,120.74865704096976,115.34050510922769,116.80000446674823,366052700
2024-09-13,119.05923461914062,119.05923461914062,119.9189408807045,117.55974801782453,119.03924482024104,238358300
2024-09-16,116.74002075195312,116.74002075195312,118.13954300655384,114.32085103611607,116.75001946408975,248772300
2024-09-17,115.55043029785156,115.55043029785156,118.75933823796504,114.79069593440207,118.12954900355818,231925900
2024-09-18,113.33119201660156,113.33119201660156,117.65970390167261,113.18124184177299,115.85032597194726,310318900
2024-09-19,117.82965087890625,117.82965087890625,119.6190390017094,117.20986038538442,117.30982462581498,293506400
2024-09-20,115.96029663085938,115.96029663085938,118.57940262799143,115.35050480567513,117.0199313836397,382462400
2024-09-23,116.22020721435547,116.22020721435547,116.94995306986277,114.82068489843978,116.51010886475667,206228500
2024-09-24,120.82862854003906,120.82862854003906,121.75831050299728,115.34050229413268,116.48011145817397,354966800
2024-09-25,123.46772003173828,123.46772003173828,124.8972307941946,121.56836894761845,121.9782246233193,284692900
2024-09-26,123.9975357055664,123.9975357055664,127.62629022604027,121.75830470715397,126.75659295249227,302582900
2024-09-27,121.35844421386719,121.35844421386719,123.9875411739155,119.21917738287792,123.9275641535197,271009200
2024-09-30,121.39842987060547,121.39842987060547,121.45840689022769,118.10955522149155,118.26949648274505,226553700
2024-10-01,116.9599380493164,116.9599380493164,122.39807778038482,115.75035328043049,121.72830139861978,302094500
2024-10-02,118.80931854248047,118.80931854248047,119.33913591399957,115.1005893150636,116.40014740227824,221845900
2024-10-03,122.80794525146484,122.80794525146484,124.31743049345978,120.2988023230489,120.87860561160097,277118000
2024-10-04,124.87724304199219,124.87724304199219,124.99720471642613,121.78830428645546,124.89724046778949,243678100
2024-10-07,127.67628479003906,127.67628479003906,130.5952834922112,124.90722864393703,124.94721586781675,346250200
2024-10-08,132.84449768066406,132.84449768066406,133.43429200303964,129.3756845929013,130.2153933149511,285722500
2024-10-09,132.60458374023438,132.60458374023438,134.473953954377,131.33502948270424,134.06409064908044,246191600
2024-10-10,134.76385498046875,134.76385498046875,134.9537923881041,130.95516150253064,131.86485368985453,242311300
2024-10-11,134.7538604736328,134.7538604736328,135.73352074472976,133.61425131031754,133.9641223517835,170209500
2024-10-14,138.0227508544922,138.0227508544922,139.5522259694365,136.25335239175735,136.42329237635488,232347700
2024-10-15,131.55496215820312,131.55496215820312,138.52257769243778,128.6959404665834,137.82280508502743,377831000
2024-10-16,135.6735382080078,135.6735382080078,136.57322399642072,131.53495612489098,133.9341283963689,264879700
2024-10-17,136.88311767578125,136.88311767578125,140.8417687676179,136.82314065604464,139.29229632563835,306435900
2024-10-18,137.9527587890625,137.9527587890625,138.85244459278235,137.23300404466042,138.62252759913224,176090200
2024-10-21,143.6608123779297,143.6608123779297,143.6608123779297,137.95276029474488,138.0827206747143,264554500
2024-10-22,143.5408477783203,143.5408477783203,144.37056551302095,141.73146975294682,142.86108785315807,226311600
2024-10-23,139.51222229003906,139.51222229003906,142.38123492807873,137.41295033058282,141.9813779606296,285930000
2024-10-24,140.3619384765625,140.3619384765625,141.30161913611144,138.41260905173522,140.7718017861216,172354900
2024-10-25,141.49154663085938,141.49154663085938,144.08067171203157,140.75180968215267,140.8817548130095,205122100
2024-10-28,140.47190856933594,140.47190856933594,143.09100694226274,140.00206821568727,142.95105547012693,173586700
2024-10-29,141.20164489746094,141.20164489746094,142.21129364579818,138.8524432880062,140.2419668294209,157593600
2024-10-30,139.29229736328125,139.29229736328125,140.28196395700422,136.76316465511044,139.49222584841445,179418100
2024-10-31,132.71456909179688,132.71456909179688,137.5629157078968,132.06479759847417,137.55292462080052,270039600
2024-11-01,135.35365295410156,135.35365295410156,137.26300291330367,134.52395044654537,134.65389558133728,207127800
2024-11-04,136.00343322753906,136.00343322753906,138.91244079735898,135.52360180221356,137.16303982117785,187528200
2024-11-05,139.8621063232422,139.8621063232422,140.3219403030432,137.28298774012364,137.40294177771256,160537400
2024-11-06,145.56016540527344,145.56016540527344,146.43986910531262,141.91142072377156,142.9110784725191,242043900
2024-11-07,148.82904052734375,148.82904052734375,148.8790112085744,146.1199614984642,146.3398874087156,207323300
2024-11-08,147.57945251464844,147.57945251464844,149.71871911263233,146.2099112659944,148.71906153874144,175665800
2024-11-11,145.21026611328125,145.21026611328125,148.79904870323992,143.52085748188875,148.62909347800425,182325600
2024-11-12,148.2392120361328,148.2392120361328,149.59874692031187,145.95999403229789,146.7297346202135,198634700
2024-11-13,146.21994018554688,146.21994018554688,149.27889039349282,145.85005645366056,149.01898487542564,191903300
2024-11-14,146.7097625732422,146.7097625732422,148.94900137376933,145.50018526515709,147.58946625444327,194463300
2024-11-15,141.93138122558594,141.93138122558594,145.1902747512061,140.03203789439084,144.8203910682193,250132900
2024-11-18,140.1020050048828,140.1020050048828,141.50153478170088,137.10303223771245,139.45223367342163,221205300
2024-11-19,146.9596710205078,146.9596710205078,147.0796403153284,140.94174272954967,141.27163159656618,227834900
2024-11-20,145.84005737304688,145.84005737304688,147.50948385732136,142.68113546401185,147.35954130772643,309871700
2024-11-21,146.6197967529297,146.6197967529297,152.83766902515802,140.65183891204953,149.29888738883682,400946600
2024-11-22,141.9014129638672,141.9014129638672,147.10963649428794,141.05171303807552,145.880046493066,236406200
2024-11-25,135.9734344482422,135.9734344482422,142.00136870780395,135.7735059739188,141.9413916908634,344941900
2024-11-26,136.8731231689453,136.8731231689453,139.25231324946176,135.62355111044974,137.65285491316135,190287700
2024-11-27,135.2936553955078,135.2936553955078,137.17301655731904,131.7548742168772,134.96376655836661,226370900
2024-11-29,138.2026824951172,138.2026824951172,139.30231211006736,136.0034385187834,136.7331843976686,141863200
2024-12-02,138.58255004882812,138.58255004882812,140.40191910756175,137.77282976281836,138.7824785355422,171682800
2024-12-03,140.2119903564453,140.2119903564453,140.49189330582607,137.90278339727084,138.21267485883047,164414000
2024-12-04,145.09031677246094,145.09031677246094,145.7400881706811,140.24197086598,141.95139223046513,231224300
2024-12-05,145.0203399658203,145.0203399658203,146.49993108099994,143.9106428157812,145.07032934736787,172621200
2024-12-06,142.40106201171875,142.40106201171875,145.66016529709515,141.27136605108353,144.5604751692698,188505600
2024-12-09,138.77203369140625,138.77203369140625,139.91172129670065,137.0925004855475,138.93199359328304,189308600
2024-12-10,135.03306579589844,135.03306579589844,141.7812196768295,133.7534018405272,138.97197539548316,210020900
2024-12-11,139.2718963623047,139.2718963623047,140.13166176303284,135.173026862483,137.32243273699547,184905200
2024-12-12,137.3024444580078,137.3024444580078,138.40214979482639,135.76287224107875,137.04252103958567,159211400
2024-12-13,134.21328735351562,134.21328735351562,139.56183041879834,132.50374826625531,138.9020072444441,231514900
2024-12-16,131.96389770507812,131.96389770507812,134.3632351978696,130.38432800805435,134.1432941479919,237951100
2024-12-17,130.35433959960938,130.35433959960938,131.5540083659402,126.82530622422306,129.0546920799943,259410300
2024-12-18,128.874755859375,128.874755859375,136.6626191312432,128.2449232385065,133.82339933223892,277444500
2024-12-19,130.6442413330078,130.6442413330078,133.99333094415113,129.51456085077075,131.72394769790225,209719200
2024-12-20,134.6631622314453,134.6631622314453,135.24300545668208,128.1849385069714,129.7745000485284,306528600
2024-12-23,139.6317901611328,139.6317901611328,139.75175245255647,135.08303180440205,136.2427181368804,176053500
2024-12-24,140.18165588378906,140.18165588378906,141.86118913948326,138.61207790245493,139.9617148258363,105157000
2024-12-26,139.89173889160156,139.89173889160156,140.8115008078877,137.69234337416663,139.66180603983884,116205600
2024-12-27,136.97251892089844,136.97251892089844,138.98197889967045,134.6731602308685,138.51210623580144,170582600
2024-12-30,137.452392578125,137.452392578125,140.2316308377207,133.98334063995796,134.79311660884966,167734700
2024-12-31,134.25328063964844,134.25328063964844,138.0322612848829,133.79341493856927,137.99226367763055,155659200
2025-01-02,138.27218627929688,138.27218627929688,138.8420377745335,134.59319964236553,135.96282022937498,198247200
2025-01-03,144.4304962158203,144.4304962158203,144.86037131104774,139.69178686675932,139.9717090810043,229322500
2025-01-06,149.38912963867188,149.38912963867188,152.11839407781596,147.77958455274808,148.54936300568127,265377400
2025-01-07,140.10166931152344,140.10166931152344,153.08812187242287,139.97169998670535,152.98814312185272,351782200
2025-01-08,140.07168579101562,140.07168579101562,143.91063203422854,137.5223800692543,142.54101155921632,227349900
2025-01-10,135.8728485107422,135.8728485107422,139.88174676307978,134.18330808313058,137.41242079266553,207602500
2025-01-13,133.19357299804688,133.19357299804688,133.4535116815908,129.4745887600242,129.95446851982027,204808900
2025-01-14,131.7239532470703,131.7239532470703,136.3426998783518,130.01442953826418,136.01278831507346,195590500
2025-01-15,136.2027587890625,136.2027587890625,136.4126928345012,131.25409986764885,133.61345527658474,185217300
2025-01-16,133.53347778320312,133.53347778320312,138.7120538029648,133.4534978315376,138.60208327625168,209235600
2025-01-17,137.67234802246094,137.67234802246094,138.46212527408701,135.4229633158422,136.65262268416788,201188800
2025-01-21,140.79148864746094,140.79148864746094,141.7912151745994,137.05250594430132,139.12194717769367,197749000
2025-01-22,147.02980041503906,147.02980041503906,147.74958954273308,143.6307207753195,144.62045561465226,237651400
