path_id, final_price
0,162.533
1,135.34
2,177.556
3,164.604
4,225.415
5,184.709
6,230.21
7,202.165
8,211.391
9,227.741
10,158.441
11,197.865
12,179.722
13,138.236
14,194.712
15,183.671
16,181.926
17,208.535
18,187.752
19,186.543
20,145.276
21,248.895
22,241.4
23,171.484
24,148.041
25,183.316
26,128.399
27,184.589
28,134.095
29,156.933
30,184.057
31,185.472
32,155.679
33,225.852
34,145.198
35,185.956
36,166.141
37,173.147
38,174.783
39,255.653
40,212.18
41,183.288
42,206.85
43,188.46
44,160.771
45,174.689
46,173.468
47,198.482
48,170.992
49,170.837
50,183.413
51,123.309
52,207.496
53,159.365
54,182.451
55,169.206
56,216.387
57,168.882
58,223.381
59,147.696
60,137.641
61,213.624
62,216.886
63,133.472
64,165.311
65,120.163
66,150.261
67,161.632
68,171.187
69,164.225
70,145.316
71,161.551
72,156.429
73,180.761
74,275.304
75,197.575
76,171.694
77,172.291
78,145.098
79,240.422
80,182.576
81,175.429
82,160.053
83,145.864
84,242.548
85,188.863
86,144.31
87,175.869
88,166.549
89,221.685
90,233.007
91,160.932
92,156.441
93,181.546
94,194.232
95,158.105
96,141.013
97,195.585
98,212.617
99,181.792
100,169.411
101,171.869
102,175.931
103,160.892
104,175.359
105,158.791
106,205.776
107,201.64
108,128.622
109,157.217
110,218.842
111,180.81
112,160.152
113,168.081
114,170.507
115,215.539
116,195.603
117,202.943
118,169.066
119,181.175
120,218.83
121,121.47
122,161.678
123,159.396
124,142.349
125,189.818
126,187.806
127,175.364
128,132.392
129,164.914
130,195.891
131,164.163
132,175.462
133,176.75
134,148.939
135,182.054
136,153.556
137,147.07
138,173.47
139,160.257
140,141.545
141,233.709
142,168.863
143,165.739
144,162.936
145,153.19
146,176.613
147,221.873
148,182.455
149,161.758
150,173.136
151,168.407
152,169.689
153,199.605
154,170.513
155,192.607
156,161.703
157,201.923
158,150.247
159,167.127
160,132.852
161,200.629
162,151.437
163,184.011
164,187.27
165,188.929
166,187.674
167,274.587
168,182.755
169,232.035
170,171.056
171,186.583
172,218.271
173,165.333
174,163.697
175,213.578
176,207.817
177,224.781
178,142.549
179,179.793
180,180.701
181,177.951
182,169.722
183,146.169
184,161.804
185,190.955
186,218.905
187,136.711
188,213.42
189,152.977
190,218.011
191,196.14
192,205.033
193,149.151
194,187.984
195,194.1
196,183.175
197,201.884
198,198.845
199,172.965
200,203.275
201,175.163
202,163.584
203,187.52
204,164.072
205,103.577
206,185.229
207,179.529
208,165.124
209,198.576
210,169.363
211,212.211
212,222.214
213,150.251
214,150.31
215,205.74
216,187.192
217,181.299
218,166.917
219,135.964
220,176.967
221,213.092
222,261.379
223,147.448
224,176.206
225,184.394
226,117.019
227,211.046
228,173.453
229,212.927
230,127.36
231,178.294
232,179.13
233,161.739
234,191.982
235,159.443
236,177.996
237,140.565
238,178.856
239,159.814
240,159.928
241,181.215
242,228.172
243,191.306
244,170.569
245,156.484
246,198.598
247,214.886
248,160.926
249,154.215
250,165.62
251,172.594
252,190.953
253,152.143
254,181.862
255,163.116
256,127.49
257,147.677
258,163.099
259,184.265
260,140.569
261,142.25
262,180.359
263,202.6
264,194.343
265,175.917
266,177.785
267,119.924
268,183.073
269,203.156
270,164.708
271,161.397
272,157.252
273,172.401
274,242.77
275,170.34
276,134.561
277,141.977
278,199.284
279,170.707
280,218.048
281,115.525
282,247.76
283,181.863
284,170.535
285,164.954
286,242.888
287,174.202
288,213.095
289,171.122
290,135.587
291,202.321
292,199.139
293,165.887
294,203.406
295,184.222
296,178.378
297,157.577
298,232.181
299,179.048
300,188.556
301,203.102
302,194.716
303,158.881
304,139.555
305,163.38
306,229.969
307,214.029
308,152.427
309,158.536
310,158.619
311,162.506
312,120.229
313,194.09
314,142.486
315,189.089
316,170.929
317,154.91
318,160.781
319,152.559
320,239.25
321,240.808
322,175.554
323,207.068
324,144.379
325,124.676
326,147.36
327,176.283
328,177.213
329,181.56
330,151.897
331,147.091
332,160.046
333,214.587
334,176.669
335,208.453
336,156.959
337,233.245
338,149.94
339,266.265
340,176.941
341,199.588
342,209.936
343,160.94
344,197.05
345,205.516
346,183.392
347,145.448
348,205.624
349,141.621
350,221.369
351,174.25
352,119.884
353,162.975
354,196.329
355,192.572
356,280.457
357,179.769
358,197.38
359,177.776
360,174.521
361,152.134
362,160.716
363,134.819
364,243.569
365,191.638
366,184.288
367,210.555
368,147.788
369,174.088
370,210.412
371,172.484
372,159.332
373,207.407
374,166.742
375,167.173
376,149.472
377,174.28
378,209.08
379,228.052
380,170.156
381,125.671
382,186.55
383,161.551
384,119.433
385,157.618
386,203.628
387,173.587
388,160.414
389,166.865
390,181.738
391,218.711
392,159.289
393,165.997
394,171.495
395,175.403
396,194.579
397,157.773
398,134.8
399,159.832
400,147.527
401,171.837
402,173.366
403,204.328
404,158.392
405,156.897
406,159.294
407,186.052
408,182.872
409,144.288
410,177.937
411,154.434
412,165.099
413,173.072
414,166.722
415,180.983
416,157.737
417,138.097
418,173.728
419,226.71
420,197.777
421,194.963
422,156.009
423,195.556
424,174.185
425,160.924
426,152.025
427,215.379
428,194.148
429,202.884
430,157.597
431,159.468
432,203.294
433,138.704
434,185.2
435,174.574
436,203.79
437,167.176
438,178.92
439,206.895
440,162.529
441,188.161
442,148.003
443,111.138
444,128.688
445,165.384
446,180.991
447,191.05
448,163.952
449,186.843
450,191.861
451,154.19
452,163.599
453,168.778
454,212.186
455,177.1
456,203.095
457,204.034
458,182.554
459,157.104
460,159.71
461,193.012
462,144.941
463,186.18
464,203.471
465,188.332
466,153.663
467,209.73
468,142.519
469,150.466
470,157.873
471,142.384
472,194.916
473,172.119
474,168.002
475,203.547
476,154.467
477,168.138
478,165.792
479,158.201
480,208.077
481,154.335
482,170.939
483,209.249
484,153.223
485,189.21
486,222.596
487,188.808
488,135.714
489,212.749
490,250.448
491,154.475
492,113.941
493,162.857
494,163.678
495,191.835
496,199.153
497,138.036
498,192.859
499,203.817
500,174.476
501,169.564
502,144.764
503,177.333
504,198.222
505,265.625
506,140.128
507,152.217
508,182.945
509,169.847
510,195.026
511,203.315
512,193.892
513,195.222
514,188.488
515,153.747
516,193.521
517,161.574
518,141.802
519,155.67
520,126.77
521,104.2
522,118.017
523,170.095
524,162.114
525,138.188
526,205.421
527,239.651
528,115.123
529,143.809
530,201.197
531,168.449
532,181.687
533,176.343
534,231.151
535,162.637
536,177.293
537,170.485
538,152.044
539,170
540,214.139
541,169.034
542,173.902
543,185.897
544,185.703
545,174.698
546,161.592
547,208.695
548,163.652
549,202.266
550,252.678
551,149.723
552,186.216
553,200.707
554,158.784
555,119.685
556,153.095
557,200.233
558,170.645
559,207.301
560,274.928
561,145.607
562,200.609
563,167.081
564,138.857
565,203.476
566,209.926
567,186.501
568,163.668
569,140.744
570,179.782
571,156.961
572,135.004
573,189.579
574,191.537
575,273.069
576,154.033
577,160.858
578,198.205
579,169.955
580,166.529
581,135.332
582,174.271
583,183.073
584,250.677
585,149.312
586,169.897
587,124.107
588,148.238
589,169.512
590,140.279
591,185.872
592,157.718
593,263.749
594,198.63
595,211.319
596,146.187
597,117.258
598,165.608
599,212.666
600,154.798
601,182.612
602,164.711
603,167.895
604,216.562
605,146.286
606,179.032
607,145.893
608,153.69
609,187.802
610,148.577
611,174.879
612,186.595
613,165.033
614,156.626
615,220.841
616,193.638
617,236.689
618,159.038
619,139.455
620,218.72
621,163.073
622,174.23
623,173.348
624,140.623
625,216.629
626,139.434
627,174.346
628,180.642
629,143.547
630,141.12
631,201.19
632,210.432
633,205.452
634,195.38
635,178.861
636,197.165
637,183.838
638,139.944
639,272.544
640,178.405
641,175.594
642,136.464
643,189.377
644,147.785
645,177.718
646,167.735
647,169.386
648,190.924
649,184.793
650,244.703
651,199.384
